,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open
Currency,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND,AUD,BDT,CNY,HKD,IDR,INR,JPY,KRW,LKR,MNT,MYR,NZD,PHP,PKR,SGD,THB,TWD,VND
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,1.3795,77.89,6.3532,7.7502,,64.921,121.09,1129.63,141.105,1995.5,4.225,1.4731,46.605,104.52,1.3924,35.48,32.375,22340.0,1.3879,77.89,6.3593,7.7503,,65.025,121.53,1139.2,141.175,1995.5,4.282,1.4842,46.71,104.53,1.4003,35.62,32.535,22426.0,1.3748,77.72,6.3488,7.7494,,64.788,120.59,1128.43,140.2,1989.5,4.224,1.4684,46.5,104.4,1.3899,35.4,32.306,22290.0,1.3841,77.75,6.3505,7.7498,,64.964,121.41,1136.75,141.0,1989.5,4.227,1.4771,46.64,104.4,1.3979,35.54,32.535,22313.0
2015-10-27,1.3904,77.855,6.3532,7.75,,65.112,120.46,1136.14,141.11,1990.5,4.2645,1.4783,46.78,104.515,1.3971,35.515,32.469,22332.0,1.3936,78.015,6.3549,7.7501,,65.117,121.11,1137.45,141.13,1993.5,4.2765,1.4807,46.82,105.195,1.3980000000000001,35.565,32.5,22351.0,1.3768,77.73,6.3465,7.7494,,64.885,120.14,1129.1,140.97,1990.5,4.2345,1.4669,46.5,104.4,1.3899,35.43,32.31,22290.0,1.3789,77.75,6.3506,7.75,,64.921,121.1,1129.63,140.99,1991.5,4.2345,1.4715,46.55,104.45,1.3919,35.46,32.375,22310.0
2015-10-28,1.4054,77.885,6.3592,7.75,,64.954,121.09,1145.6,141.11,1990.5,4.27,1.4923,46.875,105.0,1.4026,35.66,32.621,22331.0,1.4123,77.895,6.3599,7.7506,,65.12,121.28,1149.4,141.12,1992.5,4.29,1.5101,46.915,105.32,1.4052,35.68,32.716,22342.0,1.3866,77.73,6.3531,7.7493,,64.833,120.23,1128.18,140.25,1990.5,4.265,1.4741,46.72,104.4,1.3906,35.35,32.365,22280.0,1.3899,77.73,6.3535,7.7496,,65.112,120.44,1135.75,140.25,1990.5,4.275,1.4769,46.732,104.41,1.3968,35.51,32.45,22290.0
2015-10-29,1.4142,77.845,6.3567,7.7502,,65.449,121.13,1142.19,141.105,1990.5,4.297,1.494,46.965,105.3,1.4039,35.66,32.535,22335.5,1.4156,78.045,6.3616,7.7502,,65.47,121.19,1148.39,141.125,1992.5,4.3035,1.5046,47.15,105.59,1.4077,35.74,32.655,22352.5,1.4035,77.72,6.3528,7.7495,,65.12,120.56,1140.6,140.25,1989.5,4.2735,1.4885,46.8,105.2,1.4008,35.53,32.465,22290.0,1.4053,77.76,6.3603,7.7495,,65.154,121.08,1146.18,140.8,1991.5,4.2735,1.4905,46.85,105.4,1.4018,35.64,32.622,22330.0
2015-10-30,1.4006,77.88,6.3181,7.7507,,65.423,120.62,1141.16,141.105,1990.5,4.296,1.4755,46.725,105.4,1.4009,35.6,32.457,22335.5,1.4144,78.03,6.3496,7.7508,,65.453,121.47,1142.85,141.135,1992.5,4.314,1.4959,47.015,105.59,1.4042,35.69,32.62,22346.5,1.3980000000000001,77.72,6.3158,7.7494,,65.12,120.26,1136.1,140.4,1990.5,4.294,1.4712,46.65,105.15,1.3976,35.52,32.391999999999996,22280.0,1.413,77.72,6.3422,7.7496,,65.444,121.12,1142.17,140.75,1991.5,4.3075,1.4928,46.98,105.15,1.4033,35.66,32.62,22315.0
2015-11-02,1.3994,77.875,6.3374,7.7501,,65.561,120.75,1138.38,141.105,1995.5,4.302,1.4827,46.835,105.51,1.3971,35.57,32.45,22340.0,1.4075,78.065,6.346,7.7506,,65.665,120.81,1144.2,141.155,1995.5,4.31,1.4882,46.998000000000005,105.6,1.4047,35.66,32.58,22359.0,1.3969999999999998,77.72,6.3173,7.7494,,65.355,120.24,1136.65,140.2,1989.5,4.285,1.4728,46.73,105.35,1.3957,35.51,32.39,22280.0,1.4045,77.73,6.3189,7.75,,65.413,120.63,1140.66,140.7,1990.5,4.2985,1.4728,46.753,105.4,1.4011,35.62,32.452,22315.0
2015-11-03,1.3915,78.25,6.3361,7.7504,,65.569,121.06,1129.91,141.13,1995.5,4.2855,1.5006,46.881,105.5,1.396,35.57,32.45,22351.0,1.4007,78.25,6.3418,7.7513,,65.795,121.23,1138.88,141.15,1995.5,4.2965,1.5042,46.948,105.53,1.402,35.64,32.56,22375.0,1.3847,77.75,6.3323,7.7494,,65.42,120.57,1128.85,140.5,1989.5,4.2745,1.4743,46.71,105.39,1.3945,35.5,32.35,22293.0,1.3988,77.75,6.3339,7.7495,,65.568,120.73,1138.38,140.9,1990.5,4.2965,1.4819,46.799,105.42,1.3969999999999998,35.57,32.495,22340.0
2015-11-04,1.3989,78.205,6.3359,7.7509,,65.609,121.56,1135.25,141.53,1995.5,4.2655,1.5167,46.881,105.555,1.4034,35.53,32.431,22351.0,1.4016,78.375,6.3415,7.7518,,65.63,121.73,1139.04,141.54,1995.5,4.2795,1.5225,46.905,105.555,1.4061,35.59,32.466,22364.0,1.3837,78.08,6.3312,7.7496,,65.33,120.98,1127.9,140.65,1989.5,4.2525,1.499,46.68,105.39,1.3925,35.4,32.27,22305.0,1.391,78.1,6.335,7.7498,,65.592,121.06,1129.91,140.65,1990.5,4.2795,1.5002,46.79,105.4,1.3953,35.55,32.441,22325.0
2015-11-05,1.3999,78.26,6.3461,7.7509,,65.86,121.75,1137.91,141.45,1995.5,4.2945,1.5123,46.875,105.51,1.4069999999999998,35.565,32.465,22351.5,1.4038,78.32,6.3467,7.7521,,65.9,122.01,1143.14,141.72,1995.5,4.312,1.5206,46.995,105.57,1.409,35.635,32.52,22362.5,1.3939,78.07,6.3353,7.7498,,65.523,121.35,1134.89,140.98,1989.5,4.2695,1.504,46.81,105.39,1.4015,35.45,32.31,22313.0,1.3984,78.08,6.3383,7.7502,,65.609,121.56,1135.21,141.3,1990.5,4.2695,1.5156,46.83,105.45,1.4029,35.53,32.48,22324.0
2015-11-06,1.4187,78.175,6.353,7.7507,,66.14,123.16,1152.78,141.6,1981.0,4.3115,1.5327,47.155,105.5,1.4212,35.83,32.731,22364.0,1.4242,78.315,6.3548,7.752999999999999,,66.14,123.29,1155.84,141.61,2007.0,4.3145,1.5402,47.199,105.53,1.422,35.87,32.754,22364.0,1.3939,77.42,6.3439,7.75,,65.733,121.6,1136.55,140.98,1981.0,4.2945,1.5081,46.84,105.39,1.4049,35.52,32.34,22320.0,1.3992,78.07,6.3487,7.7503,,65.817,121.74,1137.96,141.3,2003.0,4.2945,1.5117,46.85,105.4,1.4063,35.53,32.453,22342.0
2015-11-09,1.419,78.145,6.3621,7.7519,,66.475,123.19,1158.79,142.0,1981.0,4.3725,1.5308,47.235,105.48,1.4231,35.91,32.755,22427.5,1.4257,78.175,6.3674,7.752999999999999,,66.5,123.61,1162.7,142.1,2007.0,4.3745,1.5371,47.26,105.55,1.4265,35.98,32.88,22427.5,1.4136,77.42,6.3572,7.7497,,66.317,122.95,1152.1,141.2,1981.0,4.3069999999999995,1.5218,47.1,105.38,1.4198,35.78,32.56,22339.0,1.419,78.05,6.3638,7.75,,66.42,123.14,1153.6,141.4,2003.0,4.3075,1.5321,47.132,105.45,1.4208,35.82,32.73,22339.0
2015-11-10,1.4223,78.105,6.3618,7.7522,,66.2,123.14,1158.93,142.0,1995.5,4.3725,1.5319999999999998,47.365,105.525,1.4221,35.89,32.743,22405.0,1.4255,78.145,6.3645,7.7529,,66.49,123.45,1162.74,142.0,1995.5,4.3725,1.5383,47.38,105.575,1.4246,35.96,32.785,22430.0,1.4146,77.75,6.3545,7.7505,,66.2,123.0,1156.15,141.9,1989.5,4.3725,1.5237,47.12,104.43,1.4202,35.81,32.615,22390.0,1.4186,78.02,6.3634,7.7514,,66.44,123.17,1158.78,141.9,1991.5,4.3725,1.5307,47.12,104.43,1.4222,35.89,32.75,22415.0
2015-11-11,1.4163,78.095,6.3674,7.7504,,66.07,122.84,1155.23,141.8,1991.0,4.3635,1.5247,47.096000000000004,105.43,1.4199,35.835,32.665,22390.0,1.4238,78.105,6.3674,7.7525,,66.07,123.25,1159.19,142.25,1993.0,4.3715,1.5326,47.37,105.49,1.4234,35.915,32.781,22419.0,1.4122,77.97,6.3563,7.7496,,66.07,122.73,1153.3,141.5,1991.0,4.3435,1.5175,46.93,104.42,1.4178,35.78,32.62,22370.0,1.4217,77.98,6.3611,7.7516,,66.07,123.16,1158.9,141.5,1993.0,4.357,1.5314,47.31,104.42,1.422,35.87,32.723,22400.0
2015-11-12,1.4032,78.075,6.3693,7.7501,,66.055,122.61,1159.28,142.0,1991.0,4.365,1.5285,46.995,105.5,1.4187,35.87,32.71,22402.5,1.4165,78.095,6.3695,7.7512,,66.165,123.09,1163.04,142.1,1991.0,4.376,1.5395,47.145,105.51,1.4221,35.93,32.79,22409.5,1.3972,77.95,6.3639,7.7495,,66.01,122.53,1151.42,141.5,1991.0,4.355,1.5193,46.85,105.4,1.4149,35.74,32.59,22370.0,1.4154,77.97,6.3689,7.7498,,66.135,122.85,1155.28,141.5,1991.0,4.36,1.5239,47.076,105.41,1.4198,35.84,32.68,22395.0
2015-11-13,1.4022,78.055,6.3737,7.7513,,66.059,122.64,1170.34,142.05,1991.5,4.374,1.5272,47.085,105.45,1.4241,35.9,32.845,22417.5,1.4076,78.075,6.3753,7.7516,,66.24,123.0,1171.64,142.1,1991.5,4.3825,1.5368,47.185,105.47,1.4248,35.98,32.896,22418.5,1.3961,77.93,6.3684,7.7495,,66.059,122.43,1157.57,141.5,1989.5,4.364,1.5253,46.9,105.35,1.4172,35.79,32.615,22370.0,1.4027,77.95,6.3689,7.7496,,66.19,122.59,1158.88,141.5,1989.5,4.369,1.5277,46.95,105.37,1.4184,35.85,32.71,22415.0
2015-11-16,1.4091,78.065,6.3712,7.7511,,65.88600000000001,123.17,1169.64,142.15,1991.0,4.3845,1.54,47.165,105.5,1.4226,35.97,32.81,22445.0,1.4127,78.075,6.3803,7.7526,,66.26,123.3,1175.66,142.35,1993.0,4.3955,1.5471,47.275,105.5,1.4258,36.07,32.902,22459.0,1.4006,77.93,6.3613,7.7498,,65.85300000000001,122.2,1169.64,141.5,1991.0,4.3655,1.5186,47.015,105.4,1.42,35.89,32.75,22415.0,1.4021,77.93,6.377000000000001,7.7501,,66.079,122.32,1170.25,141.5,1993.0,4.3655,1.5295,47.015,105.4,1.4238,35.9,32.838,22416.0
2015-11-17,1.4062,77.505,6.3786,7.7505,,65.98100000000001,123.45,1169.77,142.35,1989.5,4.396,1.5451,47.225,105.5,1.4241,35.99,32.8,22477.5,1.4143,78.065,6.3798,7.7516,,66.095,123.5,1173.25,142.45,1992.5,4.396,1.5509,47.24,105.55,1.4248,36.04,32.836999999999996,22479.5,1.3996,77.38,6.3685,7.7496,,65.885,123.14,1167.43,141.6,1989.5,4.3660000000000005,1.5385,47.11,105.38,1.4202,35.91,32.72,22440.0,1.4086,77.94,6.3702,7.7503,,65.905,123.17,1169.63,142.0,1992.5,4.396,1.5392,47.13,105.38,1.4224,35.97,32.811,22470.0
2015-11-18,1.4064,77.475,6.3849,7.7505,,66.033,123.64,1166.3,142.35,1990.5,4.3895,1.5461,47.195,105.5,1.4212,35.98,32.798,22465.0,1.4143,77.545,6.3866,7.7515,,66.325,123.69,1175.75,142.4,1993.5,4.3955,1.5571,47.25,105.57,1.4267,36.08,32.85,22507.0,1.4041,77.35,6.3791,7.7498,,65.985,123.19,1166.18,141.75,1990.5,4.3855,1.5401,47.126999999999995,105.35,1.4205,35.92,32.709,22430.0,1.4059,77.38,6.3803,7.7498,,66.008,123.43,1169.52,142.2,1990.5,4.3925,1.5446,47.15,105.42,1.4235,35.99,32.803000000000004,22465.0
2015-11-19,1.39,77.455,6.382999999999999,7.7502,,66.09,122.86,1155.66,142.35,1991.0,4.3445,1.5231,47.015,105.46,1.413,35.76,32.479,22472.5,1.4083,77.545,6.385,7.751,,66.24,123.64,1168.3,142.5,1994.0,4.3865,1.5474,47.217,105.47,1.4218,36.0,32.783,22474.5,1.3852,77.33,6.3735,7.7495,,66.032,122.6,1155.5,141.8,1991.0,4.3255,1.5158,46.97,105.43,1.411,35.7,32.464,22430.0,1.4063,77.35,6.385,7.7502,,66.057,123.62,1166.39,141.85,1993.0,4.3865,1.5446,47.1,105.44,1.421,35.96,32.783,22472.0
2015-11-20,1.3811,77.455,6.385,7.7502,,66.058,122.91,1154.62,142.205,1986.5,4.2855,1.5228,46.975,105.475,1.413,35.72,32.51,22472.5,1.3923,78.135,6.3869,7.7505,,66.28,123.07,1160.62,143.015,1999.0,4.3385,1.527,47.04,105.475,1.4159,35.82,32.662,22481.5,1.3785,77.2,6.3786,7.7495,,66.044,122.7,1150.8,141.69,1986.5,4.2545,1.5131,46.93,105.43,1.4099,35.6,32.436,22430.0,1.3899,77.33,6.3827,7.7497,,66.08800000000001,122.85,1155.86,142.2,1997.5,4.3385,1.5225,47.0,105.45,1.4128,35.76,32.492,22468.0
2015-11-23,1.39,77.425,6.3893,7.7501,,66.395,122.84,1158.86,142.8,1990.0,4.303,1.5336,47.115,105.475,1.4172,35.86,32.65,22487.5,1.3969,77.455,6.3909,7.751,,66.485,123.28,1161.98,142.8,1992.5,4.31,1.5412,47.27,105.475,1.4199,35.91,32.687,22492.5,1.3795,77.3,6.3842,7.7495,,66.057,122.73,1154.39,142.2,1990.0,4.277,1.5177,47.0,105.45,1.4124,35.7,32.465,22416.0,1.3816,77.33,6.3842,7.7496,,66.095,122.77,1154.61,142.2,1992.0,4.284,1.5223,47.02,105.45,1.4127,35.73,32.52,22416.0
2015-11-24,1.3780000000000001,77.395,6.3898,7.7501,,66.262,122.53,1146.72,142.935,1990.0,4.249,1.5254,47.065,105.425,1.4105,35.74,32.461,22505.0,1.3922,77.425,6.391,7.7507,,66.505,122.97,1160.2,143.125,1996.0,4.305,1.5386,47.215,105.585,1.4184,35.89,32.626999999999995,22530.0,1.3768,77.27,6.3868,7.7495,,66.26,122.29,1146.45,142.3,1990.0,4.24,1.5237,47.028,105.34,1.41,35.7,32.44,22450.0,1.3897,77.3,6.3878,7.7495,,66.398,122.83,1158.86,142.3,1994.0,4.305,1.5330000000000001,47.104,105.47,1.4175,35.84,32.623000000000005,22488.0
2015-11-25,1.379,77.375,6.3892,7.7505,,66.368,122.72,1144.21,142.935,1990.0,4.2135,1.5201,47.005,105.425,1.405,35.68,32.504,22505.0,1.3840000000000001,77.395,6.3909,7.7508,,66.399,122.95,1148.7,142.935,1996.0,4.2375,1.5285,47.082,105.545,1.4107,35.8,32.541,22552.0,1.3721,77.25,6.3865,7.7496,,66.26100000000001,122.23,1142.21,142.76,1990.0,4.1915,1.5179,46.92,105.34,1.4019,35.6,32.425,22467.0,1.3776,77.27,6.3892,7.7496,,66.26100000000001,122.51,1146.72,142.76,1994.0,4.2375,1.5253,47.06,105.46,1.41,35.74,32.486999999999995,22512.0
2015-11-26,1.3840000000000001,77.375,6.3895,7.7505,,66.565,122.62,1148.88,143.05,1993.0,4.2215,1.5219,47.155,105.425,1.4083,35.73,32.535,22490.0,1.3879,77.375,6.3898,7.751,,66.675,122.75,1151.44,143.35,1995.0,4.2335,1.5246,47.173,105.425,1.4093,35.8,32.59,22510.0,1.3765,77.25,6.3872,7.7496,,66.347,122.47,1141.96,142.5,1991.0,4.2035,1.5149,47.0,105.34,1.4033,35.64,32.4,22450.0,1.3785,77.25,6.388,7.7499,,66.37100000000001,122.68,1144.21,142.9,1993.0,4.2035,1.5198,47.00899999999999,105.34,1.4049,35.68,32.521,22480.0
2015-11-27,1.39,78.125,6.3949,7.7507,,66.907,122.84,1156.83,143.225,1990.0,4.26,1.5305,47.193000000000005,105.525,1.4136,35.875,32.709,22485.0,1.3921,78.125,6.3965,7.7511,,66.91,122.89,1157.4,143.275,1996.0,4.26,1.5343,47.215,105.525,1.4152,35.945,32.723,22500.0,1.3805,77.25,6.3906,7.7497,,66.65,122.28,1148.53,142.7,1990.0,4.22,1.5195,47.02,105.4,1.4069999999999998,35.71,32.495,22475.0,1.3831,77.25,6.3918,7.7498,,66.66,122.6,1148.75,142.7,1994.0,4.221,1.5209,47.133,105.45,1.4083,35.72,32.521,22485.0
2015-11-30,1.3834,78.095,6.3982,7.752999999999999,,66.462,123.1,1160.61,142.98,1985.0,4.2595,1.5189,47.155,105.5,1.4107,35.8,32.71,22505.0,1.395,78.105,6.3983,7.7729,,66.945,123.36,1161.9,143.75,2001.0,4.285,1.5358,47.263000000000005,105.56,1.4161,35.95,32.79,22540.0,1.3784,77.97,6.3903,7.7495,,66.422,122.66,1155.48,142.48,1985.0,4.2475,1.5163,47.12,105.34,1.4085,35.78,32.56,22460.0,1.3879,77.98,6.396,7.7499,,66.835,122.79,1156.77,143.1,1999.0,4.2635,1.5286,47.16,105.46,1.4141,35.87,32.705999999999996,22487.0
2015-12-01,1.3653,78.095,6.3987,7.7521,,66.434,122.87,1155.69,142.98,1985.0,4.2325,1.4978,47.155,105.55,1.406,35.75,32.611999999999995,22490.0,1.3851,78.285,6.3989,7.7535,,66.61,123.29,1162.6,143.75,2002.0,4.2625,1.5203,47.245,105.57,1.4123,35.87,32.736999999999995,22502.0,1.3622,77.97,6.3964,7.7505,,66.385,122.62,1155.33,142.48,1985.0,4.2225,1.4941,47.04,105.4,1.405,35.71,32.498000000000005,22475.0,1.3833,77.97,6.3966,7.7525,,66.462,123.08,1160.59,143.2,1999.0,4.2625,1.5181,47.15,105.47,1.4111,35.8,32.638000000000005,22500.0
2015-12-02,1.3681,78.635,6.3987,7.7504,,66.59100000000001,123.25,1163.01,142.98,1985.0,4.2335,1.5062,47.215,105.5,1.4118,35.86,32.805,22497.5,1.3715,78.635,6.3988,7.7529,,66.68,123.67,1167.49,143.75,2002.0,4.2415,1.5128,47.27,105.55,1.4135,35.92,32.861,22502.5,1.3615,77.97,6.3956,7.7496,,66.432,122.8,1154.05,142.48,1985.0,4.202,1.4966,47.1,105.4,1.4047,35.71,32.593,22485.0,1.3648,77.97,6.396,7.7515,,66.433,122.87,1155.68,143.1,2001.0,4.2219999999999995,1.4968,47.13,105.4,1.4061,35.75,32.68,22499.0
2015-12-03,1.3623,78.225,6.3975,7.75,,66.79,122.61,1154.02,142.98,1995.0,4.228,1.4952,47.0,105.5,1.3945,35.85,32.716,22487.5,1.3734,78.255,6.4,7.751,,66.898,123.58,1171.12,143.75,1995.0,4.26,1.5144,47.25,105.57,1.4143,35.93,32.836999999999996,22502.5,1.3574,78.1,6.3948,7.7493,,66.561,122.27,1152.03,142.48,1991.0,4.213,1.4901,46.95,105.4,1.3932,35.78,32.657,22465.0,1.368,78.13,6.399,7.7496,,66.598,123.24,1163.01,142.7,1993.0,4.238,1.5049,47.2,105.45,1.4118,35.84,32.825,22485.0
2015-12-04,1.3621,78.205,6.401,7.7501,,66.643,123.17,1163.64,142.98,1985.0,4.226,1.4819,47.025,105.45,1.3976,35.74,32.736,22480.0,1.3739,78.285,6.4041,7.7505,,66.995,123.38,1168.36,143.7,2003.0,4.2315,1.5078,47.185,105.52,1.4006,35.93,32.843,22497.0,1.3532,78.08,6.3891,7.7493,,66.642,122.44,1153.78,142.48,1985.0,4.184,1.4728,46.94,105.3,1.3921,35.7,32.589,22450.0,1.3611,78.1,6.3893,7.7495,,66.79,122.57,1154.02,143.1,2001.0,4.217,1.4943,47.0,105.35,1.3951,35.83,32.74,22487.0
2015-12-07,1.3759,78.155,6.4082,7.7507,,66.773,123.38,1176.35,142.98,1985.0,4.215,1.5051,47.193000000000005,104.6,1.4062,35.87,32.894,22485.0,1.3786,78.205,6.4086,7.7508,,66.867,123.47,1177.45,143.8,2003.0,4.223,1.5098,47.193000000000005,105.34,1.4066,35.93,32.922,22487.0,1.3604,78.0,6.3995,7.7494,,66.57,123.12,1163.52,142.48,1985.0,4.203,1.4802,47.0,104.45,1.3971,35.74,32.641999999999996,22450.0,1.3618,78.08,6.3995,7.7495,,66.643,123.2,1163.89,142.7,2001.0,4.223,1.4826,47.0,105.24,1.3974,35.76,32.749,22477.0
2015-12-08,1.3858,78.125,6.4172,7.7502,,66.857,122.92,1180.49,143.25,1985.0,4.2575,1.5046,47.155,103.75,1.4088,35.97,32.927,22470.0,1.3918,78.255,6.4193,7.7515,,66.895,123.42,1185.11,143.3,2015.0,4.2725,1.5132,47.255,104.5,1.4138,36.0,33.02,22483.0,1.3749,78.0,6.4110000000000005,7.7495,,66.71,122.69,1173.28,142.7,1985.0,4.2245,1.5006,47.06,103.55,1.4047,35.82,32.722,22450.0,1.3755,78.03,6.4110000000000005,7.7499,,66.777,123.36,1176.36,143.1,2008.0,4.2245,1.5047,47.08,104.4,1.4065,35.87,32.832,22469.0
2015-12-09,1.3832,78.125,6.428,7.75,,66.855,121.44,1181.96,143.225,1994.0,4.2705,1.4881,47.205,103.7,1.4046,35.98,32.883,22480.0,1.3946,78.245,6.4289,7.7508,,66.96,123.06,1185.68,143.275,1997.0,4.2745,1.5165,47.29,103.95,1.4098,36.01,32.999,22494.0,1.3793,78.0,6.4184,7.7494,,66.725,121.05,1176.45,142.7,1994.0,4.2555,1.4782,47.1,103.43,1.4025,35.87,32.763000000000005,22435.0,1.3854,78.0,6.4196,7.7498,,66.862,122.92,1180.48,143.1,1995.0,4.2645,1.5047,47.15,103.58,1.4087,35.95,32.983000000000004,22470.0
2015-12-10,1.3733,78.225,6.4378,7.7502,,66.756,121.6,1179.06,143.225,1994.5,4.26,1.4806,47.235,103.95,1.4038,36.07,32.739000000000004,22480.0,1.3851,78.235,6.4415,7.7508,,66.935,121.89,1183.11,143.305,1997.5,4.272,1.4883,47.315,104.05,1.4062,36.11,32.928000000000004,22497.0,1.3630000000000002,78.0,6.428999999999999,7.7494,,66.681,121.23,1173.03,142.7,1994.5,4.234,1.4741,47.05,103.8,1.3984,35.9,32.666,22470.0,1.3827,78.0,6.4291,7.7495,,66.855,121.45,1181.96,143.15,1994.5,4.266,1.4877,47.19,103.8,1.4053,35.96,32.868,22480.0
2015-12-11,1.3911,78.195,6.4553,7.7509,,67.148,120.86,1187.58,143.25,1995.5,4.2925,1.4874,47.435,104.3,1.413,36.15,33.058,22500.0,1.3921,78.225,6.4573,7.751,,67.148,122.22,1192.11,143.45,1995.5,4.2925,1.4923,47.528999999999996,104.35,1.4149,36.2,33.082,22500.0,1.3725,78.07,6.4397,7.7495,,66.743,120.57,1177.5,142.7,1993.5,4.2525,1.4732,47.15,104.1,1.4026,35.95,32.746,22475.0,1.3729,78.1,6.4397,7.75,,66.76100000000001,121.58,1179.05,142.7,1993.5,4.2575,1.4793,47.2,104.1,1.4040000000000001,36.05,32.757,22485.0
2015-12-14,1.38,78.47,6.4589,7.7503,,67.093,121.03,1184.32,143.65,1994.5,4.3265,1.4795,47.465,104.75,1.409,36.115,32.895,22522.5,1.3969999999999998,78.54,6.4651,7.7511,,67.18,121.36,1190.65,143.9,1997.5,4.3325,1.4954,47.534,104.75,1.4139,36.195,33.125,22567.5,1.3748,78.03,6.4548,7.7495,,66.965,120.32,1183.39,142.7,1994.5,4.3025,1.4719,47.295,104.08,1.4063,36.02,32.788000000000004,22483.0,1.3875,78.07,6.4634,7.7498,,67.1,120.96,1187.44,143.25,1995.5,4.3025,1.4869999999999999,47.4,104.1,1.4134,36.12,33.125,22483.0
2015-12-15,1.3903,78.365,6.461,7.7506,,66.863,121.68,1174.69,143.65,1994.5,4.305,1.4772,47.38,104.8,1.4065,35.96,32.755,22538.5,1.3966,78.535,6.4702,7.7513,,67.135,121.82,1186.0,143.9,1996.5,4.343,1.4846,47.51,105.02,1.4115,36.15,32.905,22568.5,1.3721,77.96,6.4561,7.7495,,66.77,120.55,1173.95,143.15,1994.5,4.295,1.4643,47.28,104.5,1.4026,35.85,32.618,22530.0,1.3795,78.03,6.4607,7.7503,,67.092,121.02,1184.32,143.65,1994.5,4.335,1.4791,47.47,104.6,1.4093,36.09,32.893,22540.0
2015-12-16,1.3826,78.105,6.4733,7.7501,,66.476,122.22,1172.02,143.7,1994.0,4.317,1.4709999999999999,47.275,104.875,1.4069999999999998,35.94,32.755,22532.0,1.3935,78.145,6.4733,7.7513,,66.947,122.42,1181.9,143.73,1997.0,4.328,1.4885,47.415,104.945,1.4129,36.12,32.851,22561.0,1.3731,77.96,6.4588,7.7495,,66.431,121.41,1171.37,143.2,1994.0,4.301,1.4622,47.16,104.6,1.4023,35.86,32.63,22517.0,1.39,77.96,6.4617,7.75,,66.866,121.65,1174.61,143.5,1994.0,4.302,1.4771,47.35,104.6,1.406,35.96,32.754,22540.0
2015-12-17,1.4029,78.225,6.4837,7.7524,,66.421,122.56,1185.04,143.445,1993.0,4.3175,1.4923,47.465,104.75,1.4185,36.18,32.999,22525.0,1.4094,78.255,6.4851,7.7534,,66.685,122.88,1189.17,144.125,1998.0,4.3365,1.4959,47.513000000000005,104.95,1.4224,36.21,33.047,22572.0,1.3791,77.98,6.4737,7.7496,,66.26,122.17,1172.25,143.12,1993.0,4.3025,1.4693,47.16,104.6,1.4062,35.87,32.722,22499.0,1.3818,77.98,6.4737,7.7496,,66.454,122.19,1172.25,143.6,1996.0,4.3125,1.4708,47.25,104.73,1.4065,35.93,32.746,22542.0
2015-12-18,1.3943,78.195,6.4815,7.7528,,66.255,121.22,1182.43,143.57,1992.5,4.2905,1.4865,47.275,104.755,1.4128,36.12,32.909,22523.5,1.4067,78.225,6.4849,7.7534,,66.535,123.6,1189.2,144.05,1999.5,4.3275,1.4969,47.5,104.855,1.4211,36.22,32.986999999999995,22572.5,1.3879,78.07,6.4778,7.7511,,66.22800000000001,121.04,1178.56,143.25,1992.5,4.2835,1.4797,47.22,104.6,1.4105,36.06,32.797,22496.0,1.4017,78.1,6.482,7.7517,,66.411,122.55,1185.04,143.55,1996.5,4.3185,1.4921,47.44,104.6,1.4186,36.16,32.986999999999995,22530.0
2015-12-21,1.3908,78.175,6.4808,7.7523,,66.251,121.19,1174.46,143.625,1994.0,4.3,1.4785,47.345,104.9,1.4083,36.12,32.91,22546.0,1.3980000000000001,78.255,6.4825,7.7531,,66.385,121.55,1183.04,143.725,1997.0,4.313,1.4891,47.365,104.9,1.4140000000000001,36.19,32.96,22547.0,1.3889,77.83,6.4784,7.7513,,66.189,120.83,1173.99,143.25,1994.0,4.288,1.4736,47.24,104.68,1.4069999999999998,36.08,32.77,22517.0,1.3918,78.07,6.4808,7.7518,,66.319,121.21,1183.04,143.6,1995.0,4.298,1.4817,47.27,104.7,1.4134,36.13,32.87,22540.0
