Date,Average,Max,Min,Standard Deviation,Variance,Positive Multiplied,Count
2017-12-26 00:00:00,0.011334714,0.011334714,0.011334714,0.0,0.0,0.011334714,1
2017-12-26 00:00:00,0.9164281,0.9164281,0.9164281,0.0,0.0,0.9164281,1
2017-12-26 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-26 00:00:00,0.8436561,0.8436561,0.8436561,0.0,0.0,0.8436561,1
2017-12-26 00:00:00,0.9486788,0.9486788,0.9486788,0.0,0.0,0.9486788,1
2017-12-26 00:00:00,0.03878809,0.03878809,0.03878809,0.0,0.0,0.03878809,1
2017-12-26 00:00:00,0.97576034,0.97576034,0.97576034,0.0,0.0,0.97576034,1
2017-12-26 00:00:00,0.9846837,0.9846837,0.9846837,0.0,0.0,0.9846837,1
2017-12-26 00:00:00,0.022134308,0.022134308,0.022134308,0.0,0.0,0.022134308,1
2017-12-26 00:00:00,0.97206026,0.97206026,0.97206026,0.0,0.0,0.97206026,1
2017-12-26 00:00:00,0.99531084,0.99531084,0.99531084,0.0,0.0,0.99531084,1
2017-12-26 00:00:00,0.011104118,0.011104118,0.011104118,0.0,0.0,0.011104118,1
2017-12-26 00:00:00,0.03951105,0.03951105,0.03951105,0.0,0.0,0.03951105,1
2017-12-26 00:00:00,0.015468227,0.015468227,0.015468227,0.0,0.0,0.015468227,1
2017-12-26 00:00:00,0.031132795,0.031132795,0.031132795,0.0,0.0,0.031132795,1
2017-12-26 00:00:00,0.9774674,0.9774674,0.9774674,0.0,0.0,0.9774674,1
2017-12-26 00:00:00,0.8189044,0.8189044,0.8189044,0.0,0.0,0.8189044,1
2017-12-26 00:00:00,0.25802743,0.25802743,0.25802743,0.0,0.0,0.25802743,1
2017-12-26 00:00:00,0.99377644,0.99377644,0.99377644,0.0,0.0,0.99377644,1
2017-12-26 00:00:00,0.994046,0.994046,0.994046,0.0,0.0,0.994046,1
2017-12-26 00:00:00,0.0090028625,0.0090028625,0.0090028625,0.0,0.0,0.0090028625,1
2017-12-26 00:00:00,0.99529195,0.99529195,0.99529195,0.0,0.0,0.99529195,1
2017-12-26 00:00:00,0.00932497,0.00932497,0.00932497,0.0,0.0,0.00932497,1
2017-12-26 00:00:00,0.042450592,0.042450592,0.042450592,0.0,0.0,0.042450592,1
2017-12-26 00:00:00,0.006224577,0.006224577,0.006224577,0.0,0.0,0.006224577,1
2017-12-26 00:00:00,0.09561546,0.09561546,0.09561546,0.0,0.0,0.09561546,1
2017-12-26 00:00:00,0.0037890268,0.0037890268,0.0037890268,0.0,0.0,0.0037890268,1
2017-12-26 00:00:00,0.043978874,0.043978874,0.043978874,0.0,0.0,0.043978874,1
2017-12-26 00:00:00,0.019500667,0.019500667,0.019500667,0.0,0.0,0.019500667,1
2017-12-26 00:00:00,0.026718915,0.026718915,0.026718915,0.0,0.0,0.026718915,1
2017-12-26 00:00:00,0.21931961,0.21931961,0.21931961,0.0,0.0,0.21931961,1
2017-12-26 00:00:00,0.26943874,0.26943874,0.26943874,0.0,0.0,0.26943874,1
2017-12-26 00:00:00,0.009779026,0.009779026,0.009779026,0.0,0.0,0.009779026,1
2017-12-26 00:00:00,0.030338975,0.030338975,0.030338975,0.0,0.0,0.030338975,1
2017-12-26 00:00:00,0.014506033,0.014506033,0.014506033,0.0,0.0,0.014506033,1
2017-12-26 00:00:00,0.024517318,0.024517318,0.024517318,0.0,0.0,0.024517318,1
2017-12-26 00:00:00,0.78563255,0.78563255,0.78563255,0.0,0.0,0.78563255,1
2017-12-26 00:00:00,0.1137182,0.1137182,0.1137182,0.0,0.0,0.1137182,1
2017-12-26 00:00:00,0.17817105,0.17817105,0.17817105,0.0,0.0,0.17817105,1
2017-12-26 00:00:00,0.38638097,0.38638097,0.38638097,0.0,0.0,0.38638097,1
2017-12-26 00:00:00,0.0047108913,0.0047108913,0.0047108913,0.0,0.0,0.0047108913,1
2017-12-26 00:00:00,0.025595928,0.025595928,0.025595928,0.0,0.0,0.025595928,1
2017-12-26 00:00:00,0.916248,0.916248,0.916248,0.0,0.0,0.916248,1
2017-12-26 00:00:00,0.018725092,0.018725092,0.018725092,0.0,0.0,0.018725092,1
