,Close,Close_Ret_MA_3,Sentiment,Close,Close_Ret_MA_3,Sentiment,Close,Close_Ret,Sentiment,Close,Close_Ret,Sentiment
Currency,LKR,LKR,,PKR,PKR,,BDT,BDT,,MNT,MNT,
Idx,CSE All-Share,CSE All-Share,,Karachi 100,Karachi 100,,,,,,,
22-03-2010,3743,-0.002241318,0,9963.35,-0.000602403,0,69.125,-0.001805054,0,1392.5,-0.012761432,0
23-03-2010,3730.67,-0.002180575,0,10054.81,0.00157618,1,69.375,0.003616637,1,1392.5,0,0
24-03-2010,3722.72,-0.001979276,0,10146.27,0.004839379,1,69.345,-0.000432432,1,1392.5,0,0
25-03-2010,3730.43,-0.001118022,0,10127.03,0.005459841,1,69.345,0,1,1392.5,0,0
26-03-2010,3773.76,0.003851788,1,10137.93,0.002758736,1,69.075,-0.003893576,0,1392.5,0,0
29-03-2010,3767.2425,0.003986431,1,10056.46,-0.002952031,1,69.325,0.003619254,0,1357.5,-0.02513465,0
30-03-2010,3765.07,0.003103848,1,10073.76,-0.001746514,0,69.325,0,0,1357.5,0,0
31-03-2010,3724.59,-0.004351733,1,10178.43,0.001358164,0,69.075,-0.003606203,1,1362.5,0.003683241,0
01-04-2010,3746.5,-0.001815205,0,10246.77,0.006274949,1,68.875,-0.002895404,0,1362.5,0,1
02-04-2010,3755.35,-0.000835576,0,10416.51,0.01122326,1,68.875,0,0,1362.5,0,1
05-04-2010,3781.9,0.005104882,1,10447.84,0.008762381,1,69.075,0.002903811,1,1362.5,0,0
06-04-2010,3870.35,0.010939944,1,10419.82,0.00563035,1,69.075,0,1,1362.5,0,0
07-04-2010,3909.61,0.013533805,1,10523.01,0.003409691,1,69.075,0,1,1357.5,-0.003669725,0
08-04-2010,3939.62,0.013735819,1,10533.57,0.002741621,1,69.075,0,0,1382.5,0.018416206,1
09-04-2010,3944.41,0.006345199,1,10586.46,0.005309282,1,69.075,0,0,1362.5,-0.014466546,1
12-04-2010,3958.78,0.004178314,1,10557.19,0.001086584,1,69.075,0,0,1382.5,0.014678899,1
13-04-2010,3957.796667,0.001536864,1,10506.2,-0.000857882,1,69.075,0,0,1387.5,0.003616637,1
14-04-2010,3956.813333,0.001048761,1,10570.88,-0.000479457,0,69.075,0,0,1392.5,0.003603604,1
15-04-2010,3955.83,-0.000248455,1,10677.47,0.003803281,1,69.075,0,0,1402.5,0.007181329,1
16-04-2010,3966.87,0.000764615,1,10659.21,0.004843194,1,69.075,0,0,1402.5,0,1
19-04-2010,4015.36,0.004922015,1,10669.88,0.003124743,1,69.075,0,0,1402.5,0,1
20-04-2010,4022.37,0.005586786,1,10641.52,-0.00112236,1,69.075,0,0,1392.5,-0.007130125,0
21-04-2010,4038.89,0.006025524,1,10590.21,-0.002159539,0,69.075,0,0,1392.5,0,0
22-04-2010,4077.55,0.005141588,1,10615.15,-0.001708208,0,69.075,0,0,1392.5,0,0
23-04-2010,4121.64,0.008163945,1,10607.03,-0.001077206,0,69.075,0,0,1392.5,0,0
26-04-2010,4136.05,0.007960328,1,10556.37,-0.001062006,0,69.075,0,0,1392.5,0,0
27-04-2010,4134.46,0.004641541,1,10556.38,-0.001846692,0,69.075,0,0,1367.5,-0.017953321,0
28-04-2010,4144.73,0.001865252,1,10519.02,-0.002771407,0,69.075,0,0,1367.5,0,0
29-04-2010,4155,0.001525807,1,10454.63,-0.003219812,0,69.075,0,0,1367.5,0,0
30-04-2010,4188.88,0.004371959,1,10428.12,-0.004065368,0,69.075,0,0,1374.5,0.00511883,1
03-05-2010,4219.22,0.005958288,1,10389.46,-0.004121432,0,69.075,0,0,1382.5,0.005820298,1
04-05-2010,4205.51,0.004049201,1,10467.76,0.000431161,0,69.075,0,0,1382.5,0,1
05-05-2010,4219.76,0.002460661,1,10561.74,0.004269081,1,69.075,0,0,1387.5,0.003616637,1
06-05-2010,4219.6,3.37E-05,1,10553.12,0.005232791,1,69.075,0,0,1377.5,-0.007207207,0
07-05-2010,4223.13,0.001395689,1,10271.47,-0.006175633,1,69.075,0,0,1387.5,0.007259528,1
10-05-2010,4222.04,0.000180184,1,10288.14,-0.008627334,0,69.075,0,0,1377.5,-0.007207207,0
11-05-2010,4215.22,-0.000345621,1,10208.81,-0.010925556,0,69.375,0.004343105,1,1377.5,0,1
12-05-2010,4229.41,0.000497646,1,10222.04,-0.001597313,0,69.375,0,1,1377.5,0,0
13-05-2010,4242.67,0.001628743,1,10279.52,-0.000263912,0,69.375,0,1,1380.5,0.002177858,1
14-05-2010,4252.44,0.002934786,1,10271.71,0.002053107,1,69.375,0,0,1377.5,-0.002173126,1
17-05-2010,4242.49,0.001032717,1,10033.76,-0.006100729,0,69.375,0,0,1387.5,0.007259528,1
18-05-2010,4257.67,0.00118035,1,10082.04,-0.006371192,0,69.375,0,0,1387.5,0,1
19-05-2010,4243.54,-0.000693487,1,10050.04,-0.007175925,0,69.375,0,0,1392.5,0.003603604,1
20-05-2010,4248.37,0.000465857,1,9993.4,-0.001332668,0,69.375,0,0,1392.5,0,1
21-05-2010,4235.69,-0.00172173,0,9871.16,-0.007013944,0,69.425,0.000720721,1,1387.5,-0.003590664,1
24-05-2010,4232.92,-0.00083348,0,9687.41,-0.012160902,0,69.375,-0.000720202,1,1382.5,-0.003603604,0
25-05-2010,4226.49,-0.001719229,0,9428.44,-0.019193181,0,69.475,0.001441441,1,1382.5,0,0
26-05-2010,4250.99,0.00120792,0,9611.55,-0.008642147,0,69.025,-0.00647715,0,1377.5,-0.003616637,0
27-05-2010,4248.224,0.001209018,1,9439.97,-0.008387682,0,69.025,0,0,1382.5,0.003629764,1
28-05-2010,4245.458,0.001498335,1,9521.15,0.003389731,0,69.025,0,0,1382.5,0,1
31-05-2010,4237.16,-0.001085442,1,9326.42,-0.009901399,0,69.425,0.005795002,1,1377.5,-0.003616637,1
01-06-2010,4258.8,0.000833846,1,9294.18,-0.005103201,0,69.405,-0.000288081,1,1377.5,0,0
02-06-2010,4300.39,0.004306099,1,9499.06,-0.000621768,0,69.405,0,1,1377.5,0,0
03-06-2010,4332.29,0.007430263,1,9621.3,0.010485233,1,69.405,0,0,1384.5,0.00508167,1
04-06-2010,4354.2,0.007413655,1,9636.88,0.012177289,1,69.455,0.000720409,1,1382.5,-0.001444565,1
07-06-2010,4431.32,0.010062313,1,9791.64,0.010182368,1,69.425,-0.000431934,1,1382.5,0,1
08-06-2010,4427.27,0.007285019,1,9763.17,0.004923627,1,69.375,-0.000720202,0,1382.5,0,0
09-06-2010,4464.41,0.008395534,1,9678.38,0.001488959,1,69.375,0,0,1382.5,0,0
10-06-2010,4496.24,0.00486823,1,9379.78,-0.014148177,0,69.375,0,0,1377.5,-0.003616637,0
11-06-2010,4561.33,0.009998393,1,9471.12,-0.009932994,0,69.445,0.001009009,1,1377.5,0,0
14-06-2010,4612.76,0.010960494,1,9229.6,-0.015538327,0,69.375,-0.001007992,1,1377.5,0,0
15-06-2010,4606.69,0.008145282,1,9250.55,-0.004497614,0,69.375,0,1,1377.5,0,0
16-06-2010,4603.36,0.003078814,1,9436.88,-0.001029408,0,69.375,0,0,1377.5,0,0
17-06-2010,4607.34,-0.000391397,1,9676.71,0.015942192,1,69.375,0,0,1377.5,0,0
18-06-2010,4620.175,0.000975832,1,9645.71,0.014117713,1,69.475,0.001441441,1,1377.5,0,0
21-06-2010,4658.68,0.003994819,1,9651.31,0.00759704,1,69.505,0.00043181,1,1377.5,0,0
22-06-2010,4634.73,0.001992977,1,9682.32,0.000196679,1,69.525,0.000287749,1,1374.5,-0.002177858,0
23-06-2010,4591.17,-0.002068482,1,9715.39,0.002403036,1,69.375,-0.002157497,0,1372.5,-0.001455075,0
24-06-2010,4601.55,-0.004092895,0,9791.89,0.004834215,1,69.525,0.002162162,1,1367.5,-0.003642987,0
25-06-2010,4594.735,-0.002872922,0,9796.85,0.00393205,1,69.375,-0.002157497,0,1367.5,0,0
28-06-2010,4574.29,-0.001223273,0,9671.55,-0.001469726,1,69.545,0.00245045,1,1364.5,-0.002193784,0
29-06-2010,4612.98,0.000842487,0,9702.03,-0.003043924,0,69.625,0.001150334,1,1374.5,0.007328692,1
30-06-2010,4612.46,0.001298587,1,9721.91,-0.002529753,0,69.375,-0.003590664,1,1372.5,-0.001455075,1
01-07-2010,4610.71,0.002655337,1,9730.99,0.002044847,0,69.375,0,0,1362.5,-0.007285974,0
02-07-2010,4593.65,-0.001397404,1,9697.65,-0.000147713,0,69.525,0.002162162,0,1362.5,0,0
05-07-2010,4558.48,-0.003911903,0,9637.97,-0.002882088,0,69.545,0.000287666,1,1364.5,0.00146789,0
06-07-2010,4547.18,-0.004611733,0,9575.2,-0.005364339,0,69.525,-0.000287584,1,1364.5,0,1
07-07-2010,4470.78,-0.008978913,0,9789.69,0.003244575,0,69.525,0,1,1364.5,0,1
08-07-2010,4521.4,-0.002652703,0,9860.99,0.007723656,1,69.525,0,0,1364.5,0,0
09-07-2010,4505.69,-0.0029846,0,9974.4,0.013728208,1,69.575,0.000719166,1,1362.5,-0.001465738,0
12-07-2010,4533.95,0.00470663,0,9979.07,0.006417415,1,69.575,0,1,1362.5,0,0
13-07-2010,4555.83,0.002541099,1,10114.65,0.008518503,1,69.575,0,1,1362.5,0,0
14-07-2010,4600.22,0.006947148,1,10187,0.007069209,1,69.525,-0.000718649,0,1364.5,0.00146789,1
15-07-2010,4638.71,0.007645455,1,10095.8,0.003928947,1,69.525,0,0,1362.5,-0.001465738,1
16-07-2010,4676.89,0.008780429,1,10153.85,0.001316773,1,69.525,0,0,1364.5,0.00146789,1
19-07-2010,4729.26,0.009265113,1,10201.85,0.0005082,1,69.525,0,0,1364.5,0,1
20-07-2010,4806.43,0.011915304,1,10251.53,0.005115631,1,69.525,0,0,1364.5,0,1
21-07-2010,4857.57,0.012718363,1,10234.03,0.002629971,1,69.525,0,0,1362.5,-0.001465738,0
22-07-2010,4849.17,0.008409406,1,10228.86,0.000885822,1,69.525,0,0,1362.5,0,0
23-07-2010,4895.51,0.006155643,1,10296.04,0.001451817,1,69.525,0,0,1362.5,0,0
26-07-2010,4943.53,0.005878668,1,10297.68,0.002073933,1,69.525,0,0,1354.5,-0.00587156,0
27-07-2010,4999.05,0.010198701,1,10386.82,0.005127765,1,69.525,0,0,1352.5,-0.00147656,0
28-07-2010,5138.93,0.016340382,1,10436.29,0.004526123,1,69.525,0,0,1352.5,0,0
29-07-2010,5119.1,0.011784459,1,10427.28,0.004185251,1,69.525,0,0,1350.5,-0.001478743,0
30-07-2010,5161.18,0.01078091,1,10519.02,0.004232503,1,69.525,0,0,1347.5,-0.002221399,0
02-08-2010,5182.85,0.002853356,1,10373.53,-0.001965465,1,69.525,0,0,1347.5,0,0
03-08-2010,5156.83,0.002466148,1,10388.64,-0.001192156,1,69.525,0,0,1342.5,-0.003710575,0
04-08-2010,5214.84,0.003475802,1,10390.27,-0.004072547,0,69.525,0,0,1342.5,0,0
05-08-2010,5137.38,-0.002875003,1,10351.72,-0.000698903,0,69.525,0,0,1342.5,0,0
06-08-2010,5065.07,-0.005893291,0,10315.2,-0.002360405,0,69.525,0,0,1342.5,0,0
09-08-2010,4862.86,-0.022950494,0,10026.2,-0.011751675,0,69.525,0,0,1337.5,-0.003724395,0
10-08-2010,5092.94,-0.002227999,0,9892.32,-0.014965946,0,69.525,0,0,1327.5,-0.007476636,0
11-08-2010,5078.64,0.001527821,0,9875.68,-0.014350678,0,69.525,0,0,1327.5,0,0
12-08-2010,5034.85,0.011961175,1,9792.81,-0.007808816,0,69.525,0,0,1327.5,0,0
13-08-2010,5115.79,0.001548585,1,9823.37,-0.002317592,0,69.145,-0.00546566,0,1317.5,-0.007532957,0
16-08-2010,5191.3,0.007404582,1,9537.13,-0.01146978,0,69.525,0.005495697,1,1312.5,-0.003795066,0
17-08-2010,5305.8,0.017630756,1,9677.88,-0.003753304,0,69.525,0,1,1307.5,-0.003809524,0
18-08-2010,5421.75,0.019556586,1,9705,-0.003859434,0,69.175,-0.00503416,1,1309.5,0.001529637,0
19-08-2010,5568.5,0.023658827,1,9847.61,0.010751621,1,69.175,0,0,1309.5,0,0
20-08-2010,5563,0.01597755,1,9860.35,0.00626349,1,69.125,-0.000722804,0,1307.5,-0.0015273,1
23-08-2010,5563.99,0.00875239,1,9812.1,0.003698289,1,69.125,0,0,1302.5,-0.003824092,0
24-08-2010,5573.43,0.000295629,1,9637.17,-0.007142536,1,69.675,0.0079566,1,1297.5,-0.003838772,0
25-08-2010,5582.87,0.001189445,1,9553.81,-0.010457055,0,69.675,0,1,1297.5,0,0
26-08-2010,5594.3,0.00181257,1,9589.37,-0.007585252,0,69.675,0,1,1297.5,0,0
27-08-2010,5634.15,0.003621469,1,9598.71,-0.001317924,0,69.675,0,0,1297.5,0,0
30-08-2010,5600.77,0.001082024,1,9516.42,-0.001292319,0,69.525,-0.002152853,0,1302.5,0.003853565,1
31-08-2010,5658.01,0.003806253,1,9813.05,0.007857101,1,69.525,0,0,1304.5,0.001535509,1
01-09-2010,5690.29,0.003333542,1,9735.38,0.004894113,1,69.705,0.002588997,1,1307.5,0.002299732,1
02-09-2010,5785.17,0.010866409,1,9762.89,0.008693713,1,69.705,0,1,1317.5,0.007648184,1
03-09-2010,5880.49,0.012951939,1,9703.06,-0.003739168,1,69.525,-0.002582311,1,1317.5,0,1
06-09-2010,5858.54,0.009805983,1,9723.69,-0.000392133,1,69.525,0,0,1317.5,0,1
07-09-2010,5884.99,0.005752902,1,9748.14,-0.000495899,0,69.225,-0.004314995,0,1317.5,0,0
08-09-2010,5962.62,0.00465776,1,9891.13,0.00643635,1,69.075,-0.002166847,0,1317.5,0,0
09-09-2010,6023.41,0.009300382,1,9879.33,0.005329976,1,69.175,0.001447702,0,1317.5,0,0
10-09-2010,6050.3625,0.009286998,1,9917.136,0.00576741,1,69.195,0.000289122,0,1317.5,0,0
13-09-2010,6131.22,0.009344628,1,10030.554,0.004690119,1,69.075,-0.001734229,1,1327.5,0.007590133,1
14-09-2010,6175.06,0.008329663,1,10068.36,0.006344143,1,69.335,0.003764025,1,1327.5,0,1
15-09-2010,6238.45,0.010259951,1,10046.57,0.004347149,1,69.705,0.00533641,1,1332.5,0.003766478,1
16-09-2010,6343.71,0.011429519,1,10017.14,-0.000441493,1,69.705,0,1,1332.5,0,1
17-09-2010,6457.28,0.01501368,1,10052.97,-0.000505565,1,69.725,0.000286923,1,1327.5,-0.003752345,1
20-09-2010,6521.43,0.014903359,1,10063.58,0.00056764,0,69.335,-0.005593403,0,1322.5,-0.003766478,0
21-09-2010,6702.99,0.018559272,1,9992.5,-0.000810271,0,69.325,-0.000144227,0,1322.5,0,0
22-09-2010,6737.71,0.014318274,1,9946.42,-0.003539714,0,69.285,-0.000576992,0,1322.5,0,0
23-09-2010,6772.43,0.012724461,1,9866.8,-0.006559814,0,69.295,0.000144331,0,1322.5,0,0
24-09-2010,6888.49,0.009156664,1,9909.44,-0.002764929,0,69.325,0.000432932,1,1317.5,-0.003780718,0
27-09-2010,6881.54,0.007093762,1,9936.79,-0.000307777,0,69.525,0.002884962,1,1324.5,0.005313093,1
28-09-2010,6845.77,0.003643411,1,9981.07,0.003845908,1,69.525,0,1,1322.5,-0.001510004,1
29-09-2010,6929.9,0.002027482,1,10022.25,0.003780657,1,69.325,-0.002876663,1,1322.5,0,1
30-09-2010,6997.22,0.005601934,1,10013.31,0.002563321,1,69.325,0,0,1312.5,-0.007561437,0
01-10-2010,7147.77,0.014506485,1,10042.44,0.002047641,1,70.625,0.018752254,1,1312.5,0,0
04-10-2010,7089.69,0.007701501,1,10045.03,0.000758339,1,70.075,-0.007787611,1,1312.5,0,0
05-10-2010,6991.06,-0.000173891,1,10024.86,0.000386358,1,70.075,0,1,1307.5,-0.003809524,0
06-10-2010,6862.67,-0.013467415,0,10029.36,-0.000433723,1,69.925,-0.002140564,0,1307.5,0,0
07-10-2010,6770.74,-0.015224098,0,10191.68,0.004875136,1,70.075,0.002145156,1,1314.5,0.005353728,1
08-10-2010,6833.61,-0.007491667,0,10260.48,0.007794657,1,70.395,0.004566536,1,1314.5,0,1
11-10-2010,6834.61,-0.001321261,0,10322.55,0.009661504,1,69.675,-0.010227999,0,1307.5,-0.005325219,1
12-10-2010,6534.02,-0.011516228,0,10292.33,0.003290819,1,70.225,0.007893793,1,1307.5,0,0
13-10-2010,6628.83,-0.009774673,0,10389.97,0.004202843,1,70.225,0,0,1307.5,0,0
14-10-2010,6622.08,-0.010162878,0,10409.02,0.002797535,1,70.225,0,1,1302.5,-0.003824092,0
15-10-2010,6626.86,0.004737919,0,10431.84,0.004504168,1,70.225,0,0,1297.5,-0.003838772,0
18-10-2010,6622.59,-0.0003136,0,10484.39,0.003021097,1,70.225,0,0,1292.5,-0.003853565,0
19-10-2010,6703.61,0.004103788,1,10464.89,0.001789961,1,70.225,0,0,1292.5,0,0
20-10-2010,6664.22,0.001904533,1,10486.02,0.001732229,1,70.525,0.004271983,1,1290.5,-0.001547389,0
21-10-2010,6685.99,0.003208215,1,10558.74,0.002364724,1,69.975,-0.007798653,0,1287.5,-0.00232468,0
22-10-2010,6672.825,-0.001526094,1,10652.48,0.005944011,1,70.775,0.011432655,1,1287.5,0,0
25-10-2010,6633.33,-0.001540375,1,10703.71,0.006874037,1,70.295,-0.006782056,0,1287.5,0,0
26-10-2010,6546.16,-0.007009679,0,10658.15,0.003143565,1,70.155,-0.001991607,1,1287.5,0,0
27-10-2010,6557,-0.005801354,0,10704.16,0.001623208,1,70.825,0.009550282,1,1280.5,-0.005436893,0
28-10-2010,6575.74,-0.002875755,0,10634.99,-0.002133852,1,70.825,0,1,1280.5,0,0
29-10-2010,6678.05,0.006690884,0,10598.4,-0.001861873,0,70.725,-0.001411931,1,1277.5,-0.002342835,0
01-11-2010,6752.43,0.009851567,1,10538.27,-0.005192,0,70.645,-0.001131142,0,1282.5,0.003913894,1
02-11-2010,6710.64,0.006835935,1,10681.87,0.001504166,0,70.525,-0.001698634,0,1282.5,0,1
03-11-2010,6674.91,-0.000125094,1,10617.65,0.00064699,0,69.875,-0.00921659,0,1282.5,0,1
04-11-2010,6658.45,-0.004659738,1,10702.19,0.005192228,1,70.525,0.009302326,0,1282.5,0,0
05-11-2010,6653.885,-0.002825309,0,10882,0.006250464,1,70.455,-0.000992556,0,1282.5,0,0
08-11-2010,6640.19,-0.001736581,0,10992.28,0.011632538,1,70.525,0.000993542,1,1277.5,-0.003898635,0
09-11-2010,6592.38,-0.003314629,0,10967.11,0.008215204,1,70.525,0,1,1277.5,0,0
10-11-2010,6535.09,-0.005982876,0,10941.94,0.001849778,1,70.525,0,1,1277.5,0,0
11-11-2010,6569.61,-0.003536059,0,10905.24,-0.0026463,1,70.525,0,0,1277.5,0,0
12-11-2010,6600.06,0.000408965,0,10874.02,-0.002837318,0,70.425,-0.001417937,0,1274.5,-0.002348337,0
15-11-2010,6507.21,-0.001383607,0,10909.65,-0.000980098,0,69.925,-0.007099752,0,1274.5,0,0
16-11-2010,6472.42,-0.004926484,0,10965.99,0.001859336,0,70.425,0.007150518,0,1272.5,-0.001569243,0
17-11-2010,6518.71,-0.004087516,0,11005.965,0.004028738,1,70.425,0,1,1270.5,-0.001571709,0
18-11-2010,6565,0.002968868,0,11045.94,0.004147239,1,70.425,0,1,1262.5,-0.006296734,0
19-11-2010,6552.7,0.00412647,1,11085.915,0.003632153,1,70.425,0,0,1257.5,-0.003960396,0
22-11-2010,6515.8,-0.00013458,1,11205.84,0.00602296,1,70.445,0.00028399,1,1252.5,-0.003976143,0
23-11-2010,6454.18,-0.00565395,0,11171.09,0.003778565,1,70.475,0.000425864,1,1247.5,-0.003992016,0
24-11-2010,6462.12,-0.004619356,0,11154.83,0.002087059,1,70.425,-0.000709471,1,1247.5,0,0
25-11-2010,6413.32,-0.005259501,0,11135.34,-0.002101277,1,70.425,0,0,1247.5,0,0
26-11-2010,6381.07,-0.003783363,0,11145.02,-0.000777821,0,70.475,0.000709975,1,1247.5,0,0
29-11-2010,6257.01,-0.010674059,0,11163.43,0.000257979,0,70.475,0,1,1237.5,-0.008016032,0
30-11-2010,6434.85,0.001317348,0,11234.76,0.002970259,1,70.475,0,1,1237.5,0,0
01-12-2010,6559.89,0.009470776,1,11221.81,0.002296266,1,70.575,0.001418943,1,1232.5,-0.004040404,0
02-12-2010,6538.84,0.014881771,1,11343.55,0.005361819,1,70.575,0,1,1227.5,-0.004056795,0
03-12-2010,6547.68,0.005858238,1,11406.66,0.005086453,1,70.675,0.001416932,1,1227.5,0,0
06-12-2010,6506.3,-0.00272559,1,11440.07,0.006447007,1,70.675,0,1,1227.5,0,0
07-12-2010,6469.08,-0.003562828,0,11431.01,0.00256685,1,70.705,0.000424478,1,1227.5,0,0
08-12-2010,6454.31,-0.004774525,0,11629.93,0.006512941,1,70.725,0.000282865,1,1227.5,0,0
09-12-2010,6445.77,-0.003108975,0,11569.09,0.003792835,1,70.725,0,1,1202.5,-0.020366599,0
10-12-2010,6432.75,-0.001875415,0,11620.15,0.005527981,1,70.755,0.000424178,1,1206.5,0.003326403,0
13-12-2010,6436.82,-0.000903459,0,11596.69,-0.000945584,1,70.575,-0.00254399,0,1212.5,0.004973063,0
14-12-2010,6385.6,-0.003114858,0,11672.64,0.002981287,1,70.575,0,0,1214.5,0.001649485,1
15-12-2010,6373.76,-0.003059606,0,11786.09,0.004749895,1,70.575,0,0,1219.5,0.004116921,1
16-12-2010,6360.34,-0.003972342,0,11797.602,0.005748446,1,70.575,0,0,1227.5,0.006560066,1
17-12-2010,6360.84,-0.001293689,0,11809.114,0.003890615,1,70.775,0.002833865,1,1227.5,0,1
20-12-2010,6374.3925,3.46E-05,0,11843.65,0.001625686,1,70.575,-0.002825857,1,1220.5,-0.005702648,1
21-12-2010,6378.91,0.000972641,0,11825.06,0.000776898,1,70.575,0,1,1237.5,0.013928718,1
22-12-2010,6455.82,0.00496541,1,11848.62,0.001115761,1,70.575,0,0,1232.5,-0.004040404,1
23-12-2010,6511.51,0.007130646,1,11792.83,-0.001428601,1,70.575,0,0,1232.5,0,1
24-12-2010,6558.25,0.009287101,1,11858.17,0.000941489,1,70.775,0.002833865,1,1232.5,0,0
27-12-2010,6621.51,0.008483416,1,11909.73,0.001726716,1,70.775,0,1,1232.5,0,0
28-12-2010,6641.08,0.006593148,1,11848.05,0.001569918,1,70.575,-0.002825857,1,1232.5,0,0
29-12-2010,6646.92,0.004493587,1,11886.02,0.000791282,1,70.575,0,0,1232.5,0,0
30-12-2010,6614.13,-0.000366073,1,12031.46,0.003420671,1,70.575,0,0,1232.5,0,0
31-12-2010,6635.87,-0.000255611,1,12022.46,0.004897644,1,70.575,0,0,1249.5,0.013793103,1
03-01-2011,6657.96,0.000560889,0,11849.46,-0.000967183,1,71.075,0.007084662,1,1260.5,0.008803521,1
04-01-2011,6701.85,0.00440263,1,12110.26,0.002290556,1,71.075,0,1,1264.5,0.003173344,1
05-01-2011,6754.31,0.005916225,1,12140.84,0.003381613,1,71.025,-0.000703482,1,1272.5,0.006326611,1
06-01-2011,6809.73,0.007541643,1,12323.47,0.013192397,1,71.025,0,0,1272.5,0,1
07-01-2011,6891.96,0.009369396,1,12389.04,0.007629497,1,71.025,0,0,1272.5,0,1
10-01-2011,6916.85,0.007963985,1,12306.7,0.004572387,1,70.875,-0.002111932,0,1242.5,-0.023575639,0
11-01-2011,6992.71,0.008884748,1,12267.21,-0.001511426,1,71.075,0.002821869,1,1246.5,0.003219316,0
12-01-2011,7014.85,0.00591501,1,12281.24,-0.002903773,1,71.075,0,1,1237.5,-0.007220217,0
13-01-2011,7021.88,0.005045245,1,12459.44,0.004148271,0,71.075,0,1,1237.5,0,0
14-01-2011,7032.6,0.001898324,1,12533.54,0.007200311,1,71.075,0,0,1237.5,0,0
17-01-2011,7008.06,-0.000320216,1,12681.94,0.010765821,1,71.125,0.000703482,1,1237.5,0,0
18-01-2011,7058.33,0.001736788,1,12658.16,0.00530414,1,71.195,0.000984183,1,1237.5,0,0
19-01-2011,7125.715,0.004410194,1,12577.61,0.001200546,1,71.075,-0.001685512,1,1237.5,0,0
20-01-2011,7193.1,0.008725547,1,12411.87,-0.007138659,0,71.075,0,0,1237.5,0,0
21-01-2011,7254.01,0.009157103,1,12431.91,-0.005975428,0,71.075,0,0,1237.5,0,0
24-01-2011,7261.37,0.006313014,1,12370.59,-0.005498423,0,71.075,0,0,1237.5,0,0
25-01-2011,7225.24,0.001502268,1,12455.75,0.001188728,0,70.825,-0.003517411,0,1237.5,0,0
26-01-2011,7241.87,-0.000553127,1,12483.34,0.001388881,0,70.825,0,0,1237.5,0,0
27-01-2011,7211.11,-0.002307171,0,12477,0.002863745,1,70.825,0,0,1237.5,0,0
28-01-2011,7192.49,-0.001509332,0,12481.44,0.000687673,1,70.725,-0.001411931,0,1237.5,0,0
31-01-2011,7174.87,-0.003093142,0,12359.36,-0.003310982,1,71.075,0.004948745,1,1244.5,0.005656566,1
01-02-2011,7190.77,-0.000938612,0,12273.38,-0.00546058,0,71.075,0,1,1245.5,0.000803536,1
02-02-2011,7262.26,0.003236067,0,12242.39,-0.006420857,0,71.225,0.002110447,1,1242.5,-0.002408671,1
03-02-2011,7346.81,0.007933454,1,12359.05,1.58E-05,0,71.225,0,1,1242.5,0,0
04-02-2011,7355.3825,0.007583709,1,12414.41,0.003827839,0,71.225,0,1,1242.5,0,0
07-02-2011,7381.1,0.005435211,1,12427.36,0.005017212,1,71.225,0,0,1250.5,0.006438632,1
08-02-2011,7385.04,0.001732349,1,12360.94,5.93E-05,1,71.225,0,0,1252.5,0.00159936,1
09-02-2011,7377.44,0.001000369,1,12299.28,-0.003096603,1,71.075,-0.002106002,0,1252.5,0,1
10-02-2011,7493.62,0.005084233,1,12187.47,-0.006474576,0,71.075,0,0,1252.5,0,1
11-02-2011,7586.63,0.009043598,1,11943.34,-0.0113701,0,71.055,-0.000281393,0,1252.5,0,0
14-02-2011,7811.82,0.019280794,1,11946.09,-0.009630584,0,71.045,-0.000140736,0,1252.5,0,0
15-02-2011,7607.79,0.00532542,1,12077.84,-0.002924087,0,71.045,0,0,1247.5,-0.003992016,0
16-02-2011,7629.356667,0.00213306,1,12069.805,0.003531233,0,71.045,0,0,1247.5,0,0
17-02-2011,7650.923333,-0.006818833,1,12061.77,0.003232578,1,71.025,-0.000281512,0,1247.5,0,0
18-02-2011,7672.49,0.002826815,0,12041.15,-0.001013504,1,71.025,0,0,1247.5,0,0
21-02-2011,7617.19,-0.000520646,0,11964.68,-0.002908656,0,71.025,0,0,1247.5,0,0
22-02-2011,7514.74,-0.005946193,0,11649.38,-0.01147094,0,71.025,0,0,1247.5,0,0
23-02-2011,7548.86,-0.005372334,0,11523.42,-0.014505293,0,71.025,0,0,1247.5,0,0
24-02-2011,7583.42,-0.001443752,0,11539.26,-0.011930188,0,71.025,0,0,1247.5,0,0
25-02-2011,7711.62,0.008674629,1,11223.52,-0.012266747,0,71.025,0,0,1247.5,0,0
28-02-2011,7797.96,0.010893189,1,11289.22,-0.00671129,0,71.405,0.005350229,1,1247.5,0,0
01-03-2011,7701.19,0.005230579,1,11608.43,0.002255729,0,71.395,-0.000140046,1,1247.5,0,0
02-03-2011,7610.965,-0.004309762,1,11699.16,0.013981766,1,71.595,0.002801317,1,1247.5,0,0
03-03-2011,7520.74,-0.011993328,0,11762,0.013820948,1,71.595,0,1,1247.5,0,0
04-03-2011,7664.72,-0.001475312,0,12000.03,0.011141467,1,71.575,-0.000279349,1,1247.5,0,0
07-03-2011,7582.55,-0.001143588,0,11974.55,0.007828401,1,71.655,0.001117709,1,1247.5,0,0
08-03-2011,7445.9,-0.003199266,0,11940.01,0.005076475,1,71.655,0,1,1240.5,-0.005611222,0
